"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","membrane protein complex","GO:0098796","0.014369138995706895","1.842569254177268","1351","287","36","21690","ABCG5,ABCG8,CATSPERE,TRAV18,TRBV30,ATP5F1E,KCNH2,SELENOS,UQCR10,CATSPERB,CLIC5,PLN,MPC1,EFCAB9,UBXN7,COL13A1,NDUFB9,STING1,EFCAB7,KLHL12,SMDT1,NDUFA6,IMMP2L,GABRG1,IL6,CD8A,ITGA2B,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Protein digestion and absorption","KEGG:04974","5.279657507211483e-9","8.277394249351136","103","107","14","8064","COL3A1,COL16A1,COL21A1,DPP4,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,COL17A1,COL13A1,COL8A1,COL25A1,COL28A1"
"KEGG","Diabetic cardiomyopathy","KEGG:05415","7.700950852680846e-7","6.11345564825902","203","107","16","8064","COL3A1,ATP5F1E,UQCR10,PLN,MPC1,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Oxidative phosphorylation","KEGG:00190","0.0000018204678984560588","5.739816974871379","134","107","13","8064","ATP5F1E,UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Prion disease","KEGG:05020","0.000048243774626329246","4.31655872003759","273","107","16","8064","TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,IL6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Parkinson disease","KEGG:05012","0.00018421369931744157","3.7346780760026754","266","107","15","8064","TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Chemical carcinogenesis - reactive oxygen species","KEGG:05208","0.0006248123010599263","3.2042504288268847","222","107","13","8064","ATP5F1E,UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Thermogenesis","KEGG:04714","0.0010080740733389609","2.996507554735311","232","107","13","8064","ATP5F1E,UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Huntington disease","KEGG:05016","0.001024742708900242","2.989385163029179","306","107","15","8064","TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Amyotrophic lateral sclerosis","KEGG:05014","0.001927344989239068","2.7150405409165512","363","107","16","8064","RAB8A,TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Alzheimer disease","KEGG:05010","0.003835186941012577","2.416213462100532","384","107","16","8064","TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,IL6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Pathways of neurodegeneration - multiple diseases","KEGG:05022","0.014687785946822704","1.833043665308895","476","107","17","8064","RAB8A,TUBB,ATP5F1E,UQCR10,NDUFB9,NDUFA6,PSMB6,IL6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"KEGG","Non-alcoholic fatty liver disease","KEGG:04932","0.018913512521094907","1.7232278087081492","155","107","9","8064","UQCR10,NDUFB9,LEPR,NDUFA6,IL6,COX1,COX2,COX3,CYTB"
"REAC","Collagen chain trimerization","REAC:R-HSA-8948216","9.224878397191814e-12","11.03503935002274","44","150","13","10461","COL3A1,COL16A1,COL21A1,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,COL17A1,COL13A1,COL8A1,COL25A1,COL28A1"
"REAC","Collagen biosynthesis and modifying enzymes","REAC:R-HSA-1650814","3.4003373554093268e-9","8.468477993450511","67","150","13","10461","COL3A1,COL16A1,COL21A1,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,COL17A1,COL13A1,COL8A1,COL25A1,COL28A1"
"REAC","Collagen formation","REAC:R-HSA-1474290","1.438598053409997e-7","6.842060531685635","89","150","13","10461","COL3A1,COL16A1,COL21A1,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,COL17A1,COL13A1,COL8A1,COL25A1,COL28A1"
"REAC","Collagen degradation","REAC:R-HSA-1442490","5.740121265632183e-7","6.241078932612724","64","150","11","10461","COL3A1,COL16A1,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,COL17A1,COL13A1,COL8A1,COL25A1"
"REAC","Respiratory electron transport","REAC:R-HSA-611105","0.000009846778159730004","5.006705846287939","103","150","12","10461","UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"REAC","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.","REAC:R-HSA-163200","0.00001220697500441752","4.913391944708175","127","150","13","10461","ATP5F1E,UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"REAC","The citric acid (TCA) cycle and respiratory electron transport","REAC:R-HSA-1428517","0.00009266229218248804","4.033096960879104","177","150","14","10461","ATP5F1E,UQCR10,MPC1,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"REAC","Degradation of the extracellular matrix","REAC:R-HSA-1474228","0.0002979865582318509","3.5258033259150108","140","150","12","10461","COL3A1,COL16A1,COL9A2,COL6A1,COL4A1,COL4A2,COL19A1,CAPN13,COL17A1,COL13A1,COL8A1,COL25A1"
"REAC","Integrin cell surface interactions","REAC:R-HSA-216083","0.001207101487261338","2.9182562149857416","84","150","9","10461","COL3A1,COL16A1,COL9A2,COL6A1,COL4A1,COL4A2,COL13A1,COL8A1,ITGA2B"
"REAC","Extracellular matrix organization","REAC:R-HSA-1474244","0.0022418200699614627","2.6493992471195793","298","150","16","10461","COL3A1,COL16A1,COL21A1,COL9A2,BMP4,COL6A1,COL4A1,COL4A2,COL19A1,CAPN13,COL17A1,COL13A1,COL8A1,COL25A1,COL28A1,ITGA2B"
"REAC","Complex I biogenesis","REAC:R-HSA-6799198","0.0063880943587860395","2.1946286775057775","57","150","7","10461","NDUFB9,NDUFA6,ND2,ND3,ND4,ND5,ND6"
"REAC","Assembly of collagen fibrils and other multimeric structures","REAC:R-HSA-2022090","0.0090024589100435","2.045638852204063","60","150","7","10461","COL3A1,COL9A2,COL6A1,COL4A1,COL4A2,COL17A1,COL8A1"
"WP","Electron transport chain: OXPHOS system in mitochondria","WP:WP111","3.5725712614980105e-8","7.447019099649184","103","115","14","7827","ATP5IF1,ATP5F1E,UQCR10,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"WP","Oxidative phosphorylation","WP:WP623","0.0003643150760310993","3.4385228564779826","60","115","8","7827","ATP5F1E,NDUFB9,NDUFA6,ND2,ND3,ND4,ND5,ND6"
"WP","Mitochondrial complex I assembly model OXPHOS system","WP:WP4324","0.02492480425838127","1.6033682436417307","56","115","6","7827","NDUFB9,NDUFA6,ND2,ND4,ND5,ND6"
"CORUM","Respiratory chain complex I (gamma subunit) mitochondrial","CORUM:2919","0.00974471760672082","2.0112307418331614","13","62","4","3385","NDUFA6,ND2,ND3,ND6"
"CORUM","Respiratory chain complex I (holoenzyme), mitochondrial","CORUM:178","0.01830700964861961","1.7373825895685897","44","62","6","3385","NDUFB9,NDUFA6,ND2,ND3,ND5,ND6"
"CORUM","ABCG5-ABCG8 complex","CORUM:7263","0.04987403522489959","1.3021254923188283","2","62","2","3385","ABCG5,ABCG8"
"HP","Mitochondrial inheritance","HP:0001427","6.03800083796237e-7","6.219106831040909","17","94","8","4756","ND2,COX1,COX2,COX3,ND4,ND5,ND6,CYTB"
"HP","Optic neuropathy","HP:0001138","0.0000015146583006579458","5.819685330776465","59","94","12","4756","ABCG5,ABCG8,NDUFB9,NDUFA6,SH3BP2,ND2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Centrocecal scotoma","HP:0000576","0.0000024436923395164634","5.611953472595202","13","94","7","4756","ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Abnormal mitochondria in muscle tissue","HP:0008316","0.0000027974157100834786","5.5532429904822305","38","94","10","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6"
"HP","Mitochondrial myopathy","HP:0003737","0.00000968317110596356","5.013982393901232","55","94","11","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Leber optic atrophy","HP:0001112","0.000016682416796515457","4.777741032513716","10","94","6","4756","ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Mixed demyelinating and axonal polyneuropathy","HP:0007327","0.000016682416796515457","4.777741032513716","10","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Widened cerebral subarachnoid space","HP:0012766","0.000036118870820419445","4.4422658354384446","11","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Proximal tubulopathy","HP:0000114","0.00004067020979777443","4.39072358727624","49","94","10","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6"
"HP","Ventricular preexcitation","HP:0004309","0.000046881657356585466","4.328997043574935","27","94","8","4756","ND2,COX1,COX2,COX3,ND4,ND5,ND6,CYTB"
"HP","Concentric hypertrophic cardiomyopathy","HP:0005157","0.00007109151677344156","4.148182219780642","12","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Central retinal vessel vascular tortuosity","HP:0007768","0.00007109151677344156","4.148182219780642","12","94","6","4756","ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Retinal arterial tortuosity","HP:0000631","0.00007109151677344156","4.148182219780642","12","94","6","4756","ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Stroke-like episode","HP:0002401","0.0000985940508512093","4.006149289525723","20","94","7","4756","COX1,COX2,COX3,ND4,ND5,ND6,CYTB"
"HP","Mitochondrial respiratory chain defects","HP:0200125","0.0000985940508512093","4.006149289525723","20","94","7","4756","ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Episodic vomiting","HP:0002572","0.00010843476783505933","3.964831446045282","41","94","9","4756","ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Blurred vision","HP:0000622","0.00010843476783505933","3.964831446045282","41","94","9","4756","COL4A1,COL17A1,ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Distal peripheral sensory neuropathy","HP:0007067","0.00012993250914537728","3.8862821747462943","13","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Muscle abnormality related to mitochondrial dysfunction","HP:0003800","0.0001856236620853701","3.7313666635799785","72","94","11","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Ragged-red muscle fibers","HP:0003200","0.00020897690470573943","3.679901707731441","44","94","9","4756","ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Wolff-Parkinson-White syndrome","HP:0001716","0.00021001591445145423","3.6777477943300205","22","94","7","4756","COX1,COX2,COX3,ND4,ND5,ND6,CYTB"
"HP","Stuttering","HP:0025268","0.00022377508381825554","3.650188271528169","14","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Retinal telangiectasia","HP:0007763","0.0007594068745680502","3.1195254757062876","26","94","7","4756","ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Episodic respiratory distress","HP:0004885","0.0008790449478518353","3.055988917753364","17","94","6","4756","COL13A1,ND2,ND3,ND4,ND5,ND6"
"HP","Aplasia/Hypoplasia of the cerebral white matter","HP:0012429","0.0008790449478518353","3.055988917753364","17","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Multiple glomerular cysts","HP:0100611","0.001053147706655491","2.9775107136324275","10","94","5","4756","ND2,ND3,ND4,ND5,ND6"
"HP","Recurrent pancreatitis","HP:0100027","0.0012976655465248429","2.886837225883306","18","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Fluctuations in consciousness","HP:0007159","0.0018665284894889386","2.7289653768957733","19","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Low plasma citrulline","HP:0003572","0.0019006717365180512","2.721092883307668","11","94","5","4756","ND2,ND3,ND4,ND5,ND6"
"HP","Abnormality of mitochondrial metabolism","HP:0003287","0.0022049796375476593","2.656595416781867","153","94","14","4756","ATP5F1E,NFU1,NDUFB9,NDUFA6,GLRX5,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Elevated brain lactate level by MRS","HP:0012707","0.004892819739351016","2.310440784167968","22","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Psychotic mentation","HP:0001345","0.004892819739351016","2.310440784167968","22","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Slow decrease in visual acuity","HP:0007924","0.005458739023320681","2.262907668368712","34","94","7","4756","ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Arterial tortuosity","HP:0005116","0.0065148510947885116","2.1860955061909535","23","94","6","4756","ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Abnormal brain lactate level by MRS","HP:0025045","0.0065148510947885116","2.1860955061909535","23","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Lactic acidosis","HP:0003128","0.010974627761660444","1.959610201272484","175","94","14","4756","ATP5F1E,NFU1,MPC1,NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Vitiligo","HP:0001045","0.011070468912099363","1.955833983310593","25","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Intestinal pseudo-obstruction","HP:0004389","0.011070468912099363","1.955833983310593","25","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Recurrent paroxysmal headache","HP:0002331","0.011070468912099363","1.955833983310593","25","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Abnormal circulating citrulline concentration","HP:0011965","0.011602340898372698","1.9354543783006632","15","94","5","4756","ND2,ND3,ND4,ND5,ND6"
"HP","Abnormality of Krebs cycle metabolism","HP:0000816","0.011602340898372698","1.9354543783006632","15","94","5","4756","ND2,ND3,ND4,ND5,ND6"
"HP","Abnormality of the mitochondrion","HP:0012103","0.013387198421781245","1.8733102995573991","178","94","14","4756","ATP5F1E,NFU1,NDUFB9,NDUFA6,GLRX5,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6,CYTB"
"HP","Vascular tortuosity","HP:0004948","0.014163787523358728","1.8488205968902736","26","94","6","4756","ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Hemiparesis","HP:0001269","0.01606441552042876","1.794135070975846","91","94","10","4756","COL3A1,ANGPTL6,COL4A1,COX1,COX2,COX3,ND4,ND5,ND6,CYTB"
"HP","Retinal vascular tortuosity","HP:0012841","0.01874279540809181","1.7271656354455343","56","94","8","4756","COL4A1,ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Bilateral sensorineural hearing impairment","HP:0008619","0.020005369066928513","1.698853432175411","74","94","9","4756","SIX6,BSND,ITGA2B,COX1,COX2,COX3,ND5,ND6,CYTB"
"HP","Postural tremor","HP:0002174","0.02145235239080695","1.6685250776363447","57","94","8","4756","TMEM240,ND2,COX1,COX3,ND4,ND5,ND6,CYTB"
"HP","Impaired visuospatial constructive cognition","HP:0010794","0.022449311621194953","1.6487969715292565","28","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Progressive external ophthalmoplegia","HP:0000590","0.022449311621194953","1.6487969715292565","28","94","6","4756","COX1,COX2,COX3,ND4,ND5,ND6"
"HP","Lacticaciduria","HP:0003648","0.02316941592663126","1.6350849141184522","17","94","5","4756","ND2,ND3,ND4,ND5,ND6"
"HP","Abnormal CSF lactate concentration","HP:0030085","0.023666081272564605","1.6258736483909764","95","94","10","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6"
"HP","Increased CSF lactate","HP:0002490","0.023666081272564605","1.6258736483909764","95","94","10","4756","NDUFB9,NDUFA6,ND2,COX1,COX2,COX3,ND3,ND4,ND5,ND6"
"HP","Abnormality of head blood vessel","HP:3000036","0.027810309363634367","1.5557941799897772","77","94","9","4756","ABCG5,ABCG8,COL4A1,ND2,COX3,ND4,ND5,ND6,CYTB"
"HP","Segmental peripheral demyelination/remyelination","HP:0003481","0.03158162761128755","1.50056549166826","18","94","5","4756","ND2,ND3,ND4,ND5,ND6"
