"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","humoral immune response","GO:0006959","0.000021196312047583748","4.673739695519939","318","1136","44","21092","IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,DMBT1,CFHR5,C3,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,MBL2,KLK3,KLK5,KLK7,IFNB1,IFNW1,IFNE,IFNK,PRSS3,ZP3,PRSS2,LYZ,PLA2G1B,RPL39,C4A,C4B,HLA-DRB1,PRTN3,ELANE,IGHM,CFI,HMGN2,MEF2C,RPS19,MFAP4,RPL30,GAPDH"
"GO:BP","defense response to other organism","GO:0098542","0.000021373895853724702","4.670116311080265","1163","1136","109","21092","ZCCHC3,TRIM26,C5AR1,FPR2,IRGM,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,SHC1,IGHV2OR16-5,BPI,LBP,DMBT1,CFHR5,PLSCR1,SIRPA,C3,FFAR2,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IFITM2,IFITM1,IFITM3,ACTG1,IGHV4OR15-8,STX4,PARP14,APOL1,MBL2,HLA-DQB2,CRISP3,KLK3,KLK5,KLK7,SIGLEC10,IFNB1,IFNW1,IFNE,IFNK,PRSS3,PPP1R14B,DRD2,PRSS2,LYZ,OAS1,OAS3,OAS2,PLA2G1B,OASL,GBP6,ZG16,ITGAX,BTK,RPL39,HMGB3,VIM,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,C4A,C4B,PRDM1,PRTN3,ELANE,TYK2,CARD8,TARM1,KIR2DL4,KIR3DL1,IGHM,VAMP8,ZAP70,CFI,ALPK1,DAB2IP,BANF1,PCBP2,TARBP2,HMGN2,RNASEL,PYCARD,TRIM41,TRIM52,HMGB1,RPS19,MFAP4,RPL30,GAPDH,CD2,CD1D,SLAMF8,SLAMF6,CD84,SLAMF1,SLAMF7,LY9,CD244,GP2,CX3CR1"
"GO:BP","innate immune response","GO:0045087","0.000025796354365750677","4.5884416657697","916","1136","91","21092","ZCCHC3,TRIM26,FPR2,IRGM,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,BPI,LBP,DMBT1,CFHR5,PLSCR1,SIRPA,C3,FFAR2,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IFITM2,IFITM1,IFITM3,ACTG1,IGHV4OR15-8,STX4,PARP14,APOL1,MBL2,HLA-DQB2,CRISP3,SIGLEC10,IFNB1,IFNW1,IFNE,IFNK,PPP1R14B,DRD2,OAS1,OAS3,OAS2,PLA2G1B,OASL,GBP6,BTK,RPL39,HMGB3,VIM,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,C4A,C4B,PRDM1,TYK2,CARD8,TARM1,KIR2DL4,KIR3DL1,IGHM,ZAP70,CFI,ALPK1,DAB2IP,BANF1,PCBP2,PYCARD,TRIM41,HMGB1,RPS19,MFAP4,GAPDH,CD2,CD1D,SLAMF8,SLAMF6,CD84,SLAMF1,SLAMF7,LY9,CD244,GP2,CX3CR1"
"GO:BP","positive regulation of cytosolic calcium ion concentration","GO:0007204","0.00003421941385141412","4.4657274338152755","204","1136","33","21092","P2RY8,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,C3AR1,F2R,FFAR4,GALR1,CCKBR,FFAR1,FKBP1B,DRD2,PLA2G1B,JPH1,PKD1,CCR4,CCR8,CCR3,CCR1,CCR2,CCR5,CCRL2,PROK2,HMGB1,CX3CR1,ACKR2,XCR1"
"GO:BP","complement receptor mediated signaling pathway","GO:0002430","0.00006710011362814187","4.17327674439087","12","1136","8","21092","C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,C3AR1"
"GO:BP","immune response-regulating cell surface receptor signaling pathway","GO:0002768","0.0000713079726451708","4.146861910790011","331","1136","44","21092","C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,C3AR1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,PLSCR1,FFAR2,CEACAM1,PSG9,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,MBL2,THEMIS,SKAP1,THEMIS2,PIK3CA,BMX,BTK,HLA-DRB1,OSCAR,KIR2DL1,IGHM,ZAP70,RPS3,PDE4B,MEF2C,ITK,MOG,FCRL3"
"GO:BP","immune effector process","GO:0002252","0.00007596356324453165","4.119394671882061","680","1136","72","21092","IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,LBP,CFHR5,C3,FFAR3,FFAR2,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,STX4,MBL2,HLA-DQB2,KLK3,KLK5,KLK7,IFNB1,IFNW1,IFNE,IFNK,MRGPRX2,AHR,ZP3,PLA2G1B,BTK,C4A,C4B,HLA-DRB1,MYB,ELANE,SPHK2,KIR2DL4,KIR3DL1,IGHM,VAMP8,CFI,CBL,SEMA4A,PYCARD,EOMES,CCR2,HMGB1,RPS19,RPS6,MFAP4,MILR1,C17ORF99,CD2,FCRL3,CD1D,CD1A,CD1C,CD1B,CD1E,SLAMF8,SLAMF6,CD84,SLAMF1,SLAMF7,LY9,CD244,CX3CR1"
"GO:BP","cellular response to copper ion","GO:0071280","0.00009176035859371076","4.037344897907949","26","1136","11","21092","CYP1A1,MT1HL1,MT4,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X"
"GO:BP","immune response-activating cell surface receptor signaling pathway","GO:0002429","0.00011622843969948005","3.934687592312879","302","1136","41","21092","C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,C3AR1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,PLSCR1,FFAR2,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,MBL2,THEMIS,SKAP1,THEMIS2,PIK3CA,BMX,BTK,HLA-DRB1,IGHM,ZAP70,RPS3,PDE4B,MEF2C,ITK,MOG,FCRL3"
"GO:BP","immune response-activating signal transduction","GO:0002757","0.00011622843969948005","3.934687592312879","302","1136","41","21092","C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,C3AR1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,PLSCR1,FFAR2,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,MBL2,THEMIS,SKAP1,THEMIS2,PIK3CA,BMX,BTK,HLA-DRB1,IGHM,ZAP70,RPS3,PDE4B,MEF2C,ITK,MOG,FCRL3"
"GO:BP","biological regulation","GO:0065007","0.00013810700514999138","3.859784292306031","13096","1136","789","21092","ZNF672,OR6B2,OR6B3,ZNF721,OR14I1,ZNF850,ZNF460,MZF1,ZNF517,ZNF713,OR6S1,OR6J1,PLA2R1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,ZCCHC3,PLA2G4B,PLA2G4E,P2RY8,GPM6B,PLP1,OR10C1,TRIM26,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,ZNF808,GPR33,GPR65,CYP1B1,MARCHF7,GPM6A,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,CYP1A1,CYP1A2,C3AR1,TUBA1A,OR10A7,OR10P1,ZNF664,SLC26A9,F2R,IRGM,GALR3,FFAR4,F13A1,OR5V1,OR10H2,OR10H5,OR10H1,SULT2B1,TGM1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,GALR1,TANC1,CCKAR,QRFPR,HAND2,SHC3,CCKBR,FTH1,GPR22,SHC4,SHC1,IGHV2OR16-5,GPR150,BPI,LBP,PLTP,WWC3,STARD8,STARD13,CALML3,ZNF22,CTNNA3,PPP2R2D,RHAG,SESN1,NFIC,NFIX,CALM3,NTF4,NAT14,CNIH1,SLC10A1,NAT8,CTNNA2,PRKAG3,PPP2R2C,ALB,AFP,AFM,WWC2,NFIB,BDNF,CNIH2,SESN3,FAM20A,DLC1,PPP2R2A,FAM20C,PRKAG2,RHCG,CHSY1,NTF3,PRKAG1,SLC2A5,RHD,RHCE,SESN2,NFIA,NGF,MTX1,RHBG,CFHR5,CNIH3,CETP,CFDP1,PPP2R2B,WWC1,EPM2AIP1,ABHD6,PLSCR1,SIRPB1,SIRPG,SIRPA,NECAB3,GJD4,OR13A1,CELF5,C3,FFAR1,FFAR3,GPR42,FFAR2,MIA,CEACAM4,CEACAM5,CEACAM6,CEACAM3,CEACAM1,PSG3,PSG8,PSG1,PSG6,PSG7,PSG4,PSG9,CEACAM20,TPPP2,OR10G3,OR10G2,MIA2,CDC42BPB,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,XDH,TTN,BOK,APBB2,ASB5,OR5C1,IFITM5,IFITM2,IFITM1,IFITM3,APBB1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,STX3,VSTM5,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,MINK1,PFN1,BTBD17,ACTG1,NECAB1,ACTB,ZNF777,IGHV4OR15-8,TPM1,PARP16,PARP6,CELF6,BCL2A1,KLHL25,OR10AD1,OR9K2,STX2,NMNAT1,MCL1,RXFP4,OR6P1,GPR25,MIA3,OR11L1,NUBP1,STX4,TPPP3,NECAB2,TPPP,ENC1,SPZ1,APBB3,PFN3,GPR15,CSTA,PARP14,PFN2,TNIK,FKBP1A,YWHAB,CTSZ,IL1RAPL1,IL1RAPL2,GRIA3,PHF6,MECP2,LMO7,APOL3,UPK3A,MBL2,ZNF365,FAS,FGFBP3,ITPRIP,NANOS1,C10ORF90,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,MAS1L,HLA-DQB2,VEGFA,KLHL31,THEMIS,PPP1R14C,PLG,TLE6,TLE5,NANOS3,OR10H3,OR10H4,ZNF569,PPP1R14A,NANOS2,KLK1,KLK3,KLK2,KLK5,KLK7,KLK8,KLK14,SIGLEC9,CD33,SIGLEC10,SIGLEC8,MYADM,SERPINB8,YWHAQ,ODC1,FKBP1B,IFT172,NRXN1,ERLEC1,ALMS1,PLGLB1,SLC20A1,CHN1,NAB1,EEF1B2,LRRFIP1,FGFBP1,LIMCH1,UBE2D3,IFNB1,IFNW1,IFNE,IFNK,CKS2,GNG10,RGS3,CDK5RAP2,NUP214,MRGPRG,MRGPRE,OR6A2,MRGPRX3,MRGPRX4,MRGPRX1,MRGPRX2,OR5J2,TNKS1BP1,OR10Q1,OR10W1,OR10V1,PPP1R14B,FAM89B,PPP1CA,GPR152,MRGPRD,MRGPRF,CEP295,DRD2,TMPRSS4,SMTNL2,KANSL1,SKAP1,GNGT2,CD300LF,CEP295NL,YWHAZ,AZIN1,EEF1D,AHR,SKAP2,CHN2,COBL,ZP3,UPK3B,POMZP3,GNGT1,GNG11,PEG10,CYP3A5,CYP3A7,CYP3A4,MEPCE,CHRM2,PRSS2,OR6B1,ZNF775,PPP1R14D,TLE3,H3-5,BCDIN3D,ASIC1,ANKRD33,NAB2,OS9,LYZ,PPP1CC,OAS1,OAS3,OAS2,PLA2G1B,OASL,THEMIS2,AZIN2,PDE4DIP,H4C14,PLEKHO1,CKS1B,OR6Y1,SELE,H3-3A,OR14C36,ANTKMT,IFT140,ITGAX,TLE7,AHRR,ATPSCKMT,SEMA6A,LRRFIP2,ITIH4,FAM162A,GPR171,P2RY14,GPR87,PIK3CA,PANK2,OVOL2,RIN2,SSTR4,DNMT3B,RALY,DLGAP4,EEF1A2,MYT1,BMX,CNKSR2,ARX,MAOA,WDR45,PPP1R3F,OGT,BTK,CAPN6,IGSF1,HMGB3,UBL4A,SETDB2,HPS4,HSCB,KCTD17,CYTH4,CHADL,VIM,RHOBTB1,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,TBC1D12,HMX3,SOX4,PRL,C4A,C4B,CYP21A2,HLA-DRB5,HLA-DRB1,COL11A2,EEF1A1,COX7A2,HMGN3,CFAP206,PRDM1,SCML4,CDK19,TAAR5,TAAR2,MYB,SUMO4,HCN2,PRTN3,ELANE,LRRC8E,TYK2,IER2,MPV17L2,MAG,CAPNS1,RTN2,CARD8,SPHK2,FGF21,VSTM1,TARM1,OSCAR,KIR2DL1,KIR2DL4,KIR3DL2,EPS8L1,PPP1R12C,SLC22A17,CPNE6,LTB4R2,LTB4R,FOXG1,SIX1,SLC8A3,ZNF410,TTC8,EVL,BRF1,IGHM,CELF4,MAPK4,DCC,GDF7,CAMKMT,SIX3,ANTXR1,VAMP8,ZAP70,DPP10,DBI,NEB,BAZ2B,INPP1,RNF4,CEP135,CFI,ALPK1,SPOCK3,FBXO8,HPGD,GLRA3,VEGFC,HMGN1,GET1,SUMO3,DNAI1,KLF9,SMC2,TXN,DAB2IP,MUC5AC,BRSK2,HBE1,ZNF143,ABCC8,AHNAK,BANF1,RAB1B,BBS1,PITPNM1,RPS3,H2AX,HINFP,CBL,HSPA8,HEPACAM,GUCY2D,BORCS6,MAPK7,KRT10,LINC02210-CRHR1,CHAD,NME1,MKS1,KCNH6,CSH2,GH2,CSH1,CSHL1,GH1,MAP2K6,SUMO2,ALKAL1,JPH1,FZD6,CSMD3,KCNQ3,LRRC14,GPR146,HOXA4,GLI3,PPIA,CHCHD2,GTF2IRD1,COL26A1,TAS2R16,LMOD2,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,EN2,BUB1B,BUB1B-PAK6,DUOX2,CGNL1,USP3,DNAJA4,IQSEC3,ADIPOR2,SCNN1A,CELA1,PCBP2,TARBP2,RPH3A,SRSF9,RHOF,GTF2H3,CENPS-CORT,CTRC,ZBTB17,CROCC,EPHA8,PABPC4,PDE4B,GFI1,CHTOP,SNAPIN,ILF2,SEMA4A,KLHL20,IER5,RNASEL,F13B,EGLN1,SMYD3,HBA2,PKD1,ABAT,CHP2,RBBP6,INO80E,PYCARD,ZNF423,PSME3IP1,CNOT1,PLEKHG4,TAS2R1,RXFP3,THBS4,MEF2C,HNRNPA0,GPR151,ITK,GABRG2,TRIM41,TRIM52,HRH1,THRB,EOMES,CCR4,CCR8,TRAK1,CCR3,CCR1,CCR2,CCR5,CCRL2,SCAP,PROK2,ARL6,IFT122,NLGN1,NCBP2,HSFY1,SPIN3,SPIN2B,SPIN2A,SPIN4,RPS4X,HMGB1,TPT1,RPS24,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,ZNF391,H3C10,H4C11,H4C12,H3C11,H3C12,MOG,TAAR1,ZNF253,ZNF737,ZNF66,ZNF430,ZNF431,ZNF100,ZNF257,ZNF98,ZNF723,ZNF730,ZNF675,RPS19,ZNF114,ZNF135,OR5AU1,MYH6,ASTL,UGT1A1,RPS6,SPIN1,RALGDS,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,MFAP4,KLHL10,PECAM1,MILR1,C17ORF99,RPS20,ZNF479,ZNF680,ZNF273,ZNF92,ZNF3,GAPDH,APOLD1,HNRNPA1,RPS26,RPL6,RPL22,ZNF436,YBX1,RPL5,CD2,H4C15,FCRL5,FCRL4,FCRL3,FCRL2,FCRL1,CD1D,CD1A,CD1C,CD1B,CD1E,FCRL6,SLAMF8,SLAMF6,CD84,SLAMF1,CD48,LY9,CD244,ITLN1,MT1HL1,RPS2,ZSCAN32,RPS15A,MT4,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X,CES3,BTF3,CX3CR1,ACKR2,ZNF501,XCR1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2,CD200,TRA2B"
"GO:BP","regulation of biological process","GO:0050789","0.00027228741842363224","3.5649724256281887","12361","1136","749","21092","ZNF672,OR6B2,OR6B3,ZNF721,OR14I1,ZNF850,ZNF460,MZF1,ZNF517,ZNF713,OR6S1,OR6J1,PLA2R1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,ZCCHC3,PLA2G4B,PLA2G4E,P2RY8,GPM6B,PLP1,OR10C1,TRIM26,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,ZNF808,GPR33,GPR65,CYP1B1,MARCHF7,GPM6A,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,CYP1A1,CYP1A2,C3AR1,TUBA1A,OR10A7,OR10P1,ZNF664,SLC26A9,F2R,IRGM,GALR3,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,SULT2B1,TGM1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,GALR1,TANC1,CCKAR,QRFPR,HAND2,SHC3,CCKBR,FTH1,GPR22,SHC4,SHC1,IGHV2OR16-5,GPR150,BPI,LBP,PLTP,WWC3,STARD8,STARD13,ZNF22,CTNNA3,SESN1,NFIC,NFIX,CALM3,NTF4,NAT14,CNIH1,SLC10A1,NAT8,CTNNA2,PRKAG3,ALB,AFP,WWC2,NFIB,BDNF,CNIH2,SESN3,FAM20A,DLC1,FAM20C,PRKAG2,CHSY1,NTF3,PRKAG1,SESN2,NFIA,NGF,CFHR5,CNIH3,CETP,CFDP1,WWC1,EPM2AIP1,ABHD6,PLSCR1,SIRPB1,SIRPG,SIRPA,NECAB3,GJD4,OR13A1,CELF5,C3,FFAR1,FFAR3,GPR42,FFAR2,MIA,CEACAM4,CEACAM5,CEACAM6,CEACAM3,CEACAM1,PSG3,PSG8,PSG1,PSG6,PSG7,PSG4,PSG9,CEACAM20,TPPP2,OR10G3,OR10G2,CDC42BPB,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,XDH,TTN,BOK,APBB2,ASB5,OR5C1,IFITM5,IFITM2,IFITM1,IFITM3,APBB1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,STX3,VSTM5,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,MINK1,PFN1,BTBD17,ACTG1,NECAB1,ACTB,ZNF777,IGHV4OR15-8,TPM1,PARP16,PARP6,CELF6,BCL2A1,KLHL25,OR10AD1,OR9K2,STX2,NMNAT1,MCL1,RXFP4,OR6P1,GPR25,MIA3,OR11L1,NUBP1,STX4,TPPP3,NECAB2,TPPP,ENC1,SPZ1,APBB3,PFN3,GPR15,CSTA,PARP14,PFN2,TNIK,FKBP1A,YWHAB,CTSZ,IL1RAPL1,IL1RAPL2,GRIA3,PHF6,MECP2,LMO7,APOL3,MBL2,ZNF365,FAS,FGFBP3,ITPRIP,NANOS1,C10ORF90,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,MAS1L,HLA-DQB2,VEGFA,KLHL31,THEMIS,PPP1R14C,PLG,TLE6,TLE5,NANOS3,OR10H3,OR10H4,ZNF569,PPP1R14A,NANOS2,KLK3,KLK5,KLK7,KLK8,KLK14,SIGLEC9,CD33,SIGLEC10,SIGLEC8,MYADM,SERPINB8,YWHAQ,ODC1,FKBP1B,IFT172,NRXN1,ERLEC1,ALMS1,PLGLB1,SLC20A1,CHN1,NAB1,LRRFIP1,FGFBP1,LIMCH1,UBE2D3,IFNB1,IFNW1,IFNE,IFNK,CKS2,GNG10,RGS3,CDK5RAP2,NUP214,MRGPRG,MRGPRE,OR6A2,MRGPRX3,MRGPRX4,MRGPRX1,MRGPRX2,OR5J2,TNKS1BP1,OR10Q1,OR10W1,OR10V1,PPP1R14B,FAM89B,PPP1CA,GPR152,MRGPRD,MRGPRF,CEP295,DRD2,TMPRSS4,SMTNL2,KANSL1,SKAP1,GNGT2,CD300LF,CEP295NL,YWHAZ,AZIN1,EEF1D,AHR,SKAP2,CHN2,COBL,ZP3,UPK3B,POMZP3,GNGT1,GNG11,PEG10,MEPCE,CHRM2,PRSS2,OR6B1,ZNF775,PPP1R14D,TLE3,H3-5,BCDIN3D,ASIC1,ANKRD33,NAB2,OS9,PPP1CC,OAS1,OAS3,OAS2,PLA2G1B,OASL,THEMIS2,AZIN2,PDE4DIP,H4C14,PLEKHO1,CKS1B,OR6Y1,SELE,H3-3A,OR14C36,ANTKMT,IFT140,ITGAX,TLE7,AHRR,ATPSCKMT,SEMA6A,LRRFIP2,ITIH4,FAM162A,GPR171,P2RY14,GPR87,PIK3CA,PANK2,OVOL2,RIN2,SSTR4,DNMT3B,RALY,DLGAP4,EEF1A2,MYT1,BMX,CNKSR2,ARX,MAOA,WDR45,PPP1R3F,OGT,BTK,CAPN6,IGSF1,HMGB3,SETDB2,HPS4,KCTD17,CYTH4,CHADL,VIM,RHOBTB1,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,TBC1D12,HMX3,SOX4,PRL,C4A,C4B,HLA-DRB5,HLA-DRB1,EEF1A1,COX7A2,HMGN3,CFAP206,PRDM1,SCML4,CDK19,TAAR5,TAAR2,MYB,SUMO4,HCN2,PRTN3,ELANE,TYK2,IER2,MPV17L2,MAG,CAPNS1,RTN2,CARD8,SPHK2,FGF21,VSTM1,TARM1,OSCAR,KIR2DL1,KIR2DL4,KIR3DL2,EPS8L1,PPP1R12C,CPNE6,LTB4R2,LTB4R,FOXG1,SIX1,SLC8A3,ZNF410,TTC8,EVL,BRF1,IGHM,CELF4,MAPK4,DCC,GDF7,CAMKMT,SIX3,ANTXR1,VAMP8,ZAP70,DPP10,DBI,NEB,BAZ2B,INPP1,RNF4,CEP135,CFI,ALPK1,SPOCK3,FBXO8,HPGD,GLRA3,VEGFC,HMGN1,SUMO3,DNAI1,KLF9,SMC2,TXN,DAB2IP,MUC5AC,BRSK2,HBE1,ZNF143,ABCC8,AHNAK,BANF1,RAB1B,BBS1,PITPNM1,RPS3,H2AX,HINFP,CBL,HSPA8,HEPACAM,GUCY2D,MAPK7,KRT10,LINC02210-CRHR1,CHAD,NME1,MKS1,KCNH6,CSH2,GH2,CSH1,CSHL1,GH1,MAP2K6,SUMO2,ALKAL1,JPH1,FZD6,CSMD3,KCNQ3,LRRC14,GPR146,HOXA4,GLI3,PPIA,CHCHD2,GTF2IRD1,COL26A1,TAS2R16,LMOD2,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,EN2,BUB1B,BUB1B-PAK6,DUOX2,CGNL1,DNAJA4,IQSEC3,ADIPOR2,CELA1,PCBP2,TARBP2,SRSF9,RHOF,GTF2H3,CENPS-CORT,ZBTB17,CROCC,EPHA8,PABPC4,PDE4B,GFI1,CHTOP,SNAPIN,ILF2,SEMA4A,KLHL20,IER5,RNASEL,EGLN1,SMYD3,HBA2,PKD1,ABAT,CHP2,RBBP6,INO80E,PYCARD,ZNF423,PSME3IP1,CNOT1,PLEKHG4,TAS2R1,RXFP3,THBS4,MEF2C,HNRNPA0,GPR151,ITK,GABRG2,TRIM41,TRIM52,HRH1,THRB,EOMES,CCR4,CCR8,TRAK1,CCR3,CCR1,CCR2,CCR5,CCRL2,SCAP,PROK2,ARL6,IFT122,NLGN1,NCBP2,HSFY1,SPIN3,SPIN2B,SPIN2A,SPIN4,RPS4X,HMGB1,TPT1,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,ZNF391,H3C10,H4C11,H4C12,H3C11,H3C12,MOG,TAAR1,ZNF253,ZNF737,ZNF66,ZNF430,ZNF431,ZNF100,ZNF257,ZNF98,ZNF723,ZNF730,ZNF675,RPS19,ZNF114,ZNF135,OR5AU1,MYH6,ASTL,UGT1A1,RPS6,SPIN1,RALGDS,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,MFAP4,PECAM1,MILR1,C17ORF99,RPS20,ZNF479,ZNF680,ZNF273,ZNF92,ZNF3,GAPDH,APOLD1,HNRNPA1,RPS26,RPL6,RPL22,ZNF436,YBX1,RPL5,CD2,H4C15,FCRL5,FCRL4,FCRL3,FCRL2,FCRL1,CD1D,CD1A,CD1C,CD1B,CD1E,FCRL6,SLAMF8,SLAMF6,CD84,SLAMF1,CD48,LY9,CD244,ITLN1,RPS2,ZSCAN32,RPS15A,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X,CES3,BTF3,CX3CR1,ACKR2,ZNF501,XCR1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2,CD200,TRA2B"
"GO:BP","cellular response to zinc ion","GO:0071294","0.0002825860994278392","3.5488492051564715","23","1136","10","21092","MT1HL1,MT4,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X"
"GO:BP","protein-DNA complex assembly","GO:0065004","0.0007061077324651969","3.151129032594473","242","1136","34","21092","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,CENPA,H3C13,H4C14,H3C14,H3-3A,H3-4,BRF1,RNF4,H2AX,CENPS-CORT,SMYD3,HMGB1,H3C1,H4C1,H3C2,H3C3,H3C6,H4C7,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"GO:BP","leukocyte mediated immunity","GO:0002443","0.0007922271356499627","3.1011502860655185","446","1136","51","21092","IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,IGHV2OR16-5,C3,CEACAM1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IGHV4OR15-8,STX4,MBL2,HLA-DQB2,IFNB1,MRGPRX2,AHR,ZP3,PLA2G1B,BTK,C4A,C4B,HLA-DRB1,ELANE,SPHK2,KIR2DL4,KIR3DL1,IGHM,VAMP8,CFI,CBL,CCR2,HMGB1,MILR1,C17ORF99,CD2,CD1D,CD1A,CD1C,CD1B,CD1E,SLAMF6,CD84,SLAMF1,SLAMF7,CX3CR1"
"GO:BP","antigen processing and presentation, endogenous lipid antigen via MHC class Ib","GO:0048006","0.0010701173365852855","2.9705686000366143","5","1136","5","21092","CD1D,CD1A,CD1C,CD1B,CD1E"
"GO:BP","protein peptidyl-prolyl isomerization","GO:0000413","0.0011362186113724056","2.9445381012142455","32","1136","11","21092","FKBP1A,FKBP1C,FKBP1B,PPIA,PPIAL4A,PPIAL4E,PPIAL4F,PPIAL4D,PPIAL4H,PPIAL4G,PPIAL4C"
"GO:BP","phospholipase C-activating G protein-coupled receptor signaling pathway","GO:0007200","0.0014403999868919579","2.841516891252953","104","1136","20","21092","P2RY8,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,C3AR1,F2R,FFAR4,CCKAR,CCKBR,DRD2,CHRM2,LTB4R,HRH1,CX3CR1"
